ISO8601,fromDate,toDate,bedtime,waketime,inBed,awake,fellAsleepIn,sessions,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7,sleepHRV,sleepHRVAvg7,SpO2Avg,SpO2Min,SpO2Max,respAvg,respMin,respMax,tags,notes
2022-08-26T20:59:59-06:00,"Thursday, Aug 25, 2022","Friday, Aug 26, 2022",2022-08-25 23:01:00,2022-08-26 06:20:00,07:19:00,00:26:00,00:00:00,1,06:53:00,06:59:42,94.1,88.9,05:32:18,05:29:41,02:07:05,01:58:01,56.8,60.9,66.9,70.7,55.0,58.1,,,47,39,,,,,,,,
2022-08-27T20:59:59-06:00,"Friday, Aug 26, 2022","Saturday, Aug 27, 2022",2022-08-26 23:58:00,2022-08-27 05:17:00,05:19:00,00:13:00,00:00:00,1,05:06:00,06:38:42,95.9,90.2,03:49:06,05:09:20,,,64.1,60.8,66.2,69.6,60.0,58.3,18,38,18,34,,,,,,,,
2022-08-28T20:59:59-06:00,"Saturday, Aug 27, 2022","Sunday, Aug 28, 2022",2022-08-27 21:15:00,2022-08-28 06:27:00,09:12:00,01:08:00,00:00:00,1,08:04:00,06:40:25,87.7,91.9,05:53:16,05:16:38,02:04:54,01:54:17,56.9,59.9,66.5,68.8,56.0,57.6,,,32,31,,,,,,,,
2022-08-29T20:59:59-06:00,"Sunday, Aug 28, 2022","Monday, Aug 29, 2022",2022-08-28 22:02:00,2022-08-29 05:42:00,07:40:00,00:17:00,00:00:00,1,07:23:00,06:38:08,96.3,91.4,06:00:57,05:13:29,02:32:46,02:09:32,56.1,59.5,66.8,68.3,53.0,57.1,,,41,33,,,,,,,,
2022-08-30T20:59:59-06:00,"Monday, Aug 29, 2022","Tuesday, Aug 30, 2022",2022-08-29 21:01:00,2022-08-30 06:57:00,09:56:00,01:04:00,00:00:00,1,08:52:00,06:57:42,89.3,91.8,06:10:33,05:17:04,02:36:28,02:10:44,54.7,58.8,67.1,68.0,54.0,56.4,,,38,34,,,,,,,,
2022-08-31T20:59:59-06:00,"Tuesday, Aug 30, 2022","Wednesday, Aug 31, 2022",2022-08-30 22:01:00,2022-08-31 06:31:00,08:30:00,00:00:00,00:00:00,1,08:30:00,07:09:00,100.0,94.0,06:16:24,05:20:30,01:45:00,02:00:54,57.7,58.6,71.8,68.0,56.0,55.7,,,44,36,,,,,,,,
2022-09-01T20:59:59-06:00,"Wednesday, Aug 31, 2022","Thursday, Sep 1, 2022",2022-08-31 21:44:00,2022-09-01 06:47:00,09:03:00,00:39:00,00:00:00,1,08:24:00,07:36:00,92.8,93.7,06:18:14,05:42:58,02:17:27,01:59:18,58.2,57.8,65.4,67.2,58.0,56.0,,,27,35,,,,,,,,
2022-09-02T20:59:59-06:00,"Thursday, Sep 1, 2022","Friday, Sep 2, 2022",2022-09-01 22:29:00,2022-09-02 07:15:00,08:46:00,00:59:00,00:00:00,1,07:47:00,07:43:42,88.8,93.0,05:55:03,05:46:13,02:51:14,02:19:16,55.9,57.6,66.3,67.1,57.0,56.3,,,36,34,,,,,,,,
2022-09-03T20:59:59-06:00,"Friday, Sep 2, 2022","Saturday, Sep 3, 2022",2022-09-03 00:03:00,2022-09-03 07:26:00,07:23:00,00:47:00,00:00:00,1,06:36:00,07:56:34,89.4,92.0,05:03:41,05:56:53,,,63.8,57.6,72.7,68.1,74.0,58.3,,,18,34,,,,,,,,
2022-09-04T20:59:59-06:00,"Saturday, Sep 3, 2022","Sunday, Sep 4, 2022",2022-09-03 21:18:00,2022-09-04 07:50:00,10:32:00,01:50:00,00:00:00,1,08:42:00,08:02:00,82.6,91.3,06:23:02,06:01:08,02:44:03,02:24:33,56.0,57.5,68.5,68.4,54.0,58.0,,,34,34,,,,,,,,
2022-09-05T20:59:59-06:00,"Sunday, Sep 4, 2022","Monday, Sep 5, 2022",2022-09-04 23:02:00,2022-09-05 07:57:00,08:55:00,01:31:00,00:00:00,1,07:24:00,08:02:08,83.0,89.4,05:28:13,05:56:27,,,71.5,59.7,69.7,68.8,68.0,60.1,17,37,25,32,,,,,,,,
2022-09-06T20:59:59-06:00,"Monday, Sep 5, 2022","Tuesday, Sep 6, 2022",2022-09-05 22:12:00,2022-09-06 07:16:00,09:04:00,01:18:00,00:00:00,1,07:46:00,07:52:42,85.7,88.9,06:26:58,05:58:48,03:00:23,02:32:28,56.9,60.0,65.5,68.5,49.0,59.4,,,29,30,,,,,,,,
2022-09-07T20:59:59-06:00,"Tuesday, Sep 6, 2022","Wednesday, Sep 7, 2022",2022-09-06 22:02:00,2022-09-07 07:40:00,09:38:00,01:10:00,00:00:00,1,08:28:00,07:52:25,87.9,87.2,06:33:10,06:01:11,02:18:33,02:30:26,56.3,59.8,69.7,68.2,58.0,59.7,,,30,28,,,,,,,,
2022-09-08T20:59:59-06:00,"Wednesday, Sep 7, 2022","Thursday, Sep 8, 2022",2022-09-07 21:02:00,2022-09-08 07:00:00,09:58:00,00:18:00,00:00:00,1,09:40:00,08:03:17,97.0,87.8,06:52:33,06:06:06,02:02:06,02:25:32,58.5,59.8,67.5,68.5,55.0,59.3,,,29,29,,,,,,,,
2022-09-09T20:59:59-06:00,"Thursday, Sep 8, 2022","Friday, Sep 9, 2022",2022-09-08 21:45:00,2022-09-09 04:45:00,07:00:00,02:09:00,00:00:00,1,04:51:00,07:38:08,69.3,85.0,04:00:08,05:49:41,02:17:51,02:30:13,55.4,59.8,68.2,68.8,55.0,59.0,31,36,30,28,,,,,,,,
2022-09-10T20:59:59-06:00,"Friday, Sep 9, 2022","Saturday, Sep 10, 2022",2022-09-10 00:53:00,2022-09-10 08:43:00,07:50:00,00:26:00,00:00:00,1,07:24:00,07:45:00,94.5,85.7,05:48:37,05:56:06,,,66.1,60.1,75.5,69.2,70.0,58.4,,,21,28,,,,,,,,
2022-09-11T20:59:59-06:00,"Saturday, Sep 10, 2022","Sunday, Sep 11, 2022",2022-09-11 02:30:00,2022-09-11 04:30:00,02:00:00,00:25:00,00:00:00,1,01:35:00,06:44:00,79.2,85.2,01:01:37,05:10:11,00:40:43,02:16:24,65.8,61.5,68.7,69.2,67.0,60.3,31,35,38,29,,,,,,,,
2022-09-12T20:59:59-06:00,"Sunday, Sep 11, 2022","Monday, Sep 12, 2022",2022-09-11 21:16:00,2022-09-12 06:49:00,09:33:00,00:46:00,00:00:00,1,08:47:00,06:55:51,92.0,86.5,06:51:21,05:22:03,03:00:41,02:17:45,57.6,59.5,68.1,69.0,58.0,58.9,,,37,30,,,,,,,,
2022-09-13T20:59:59-06:00,"Monday, Sep 12, 2022","Tuesday, Sep 13, 2022",2022-09-12 21:13:00,2022-09-13 07:15:00,11:12:00,01:43:00,00:00:00,2,09:29:00,07:10:34,82.9,86.1,07:51:01,05:34:04,04:01:56,02:28:53,55.0,59.2,64.6,68.9,50.0,59.0,,,43,32,,,,,,,,
2022-09-14T20:59:59-06:00,"Tuesday, Sep 13, 2022","Wednesday, Sep 14, 2022",2022-09-13 22:00:00,2022-09-14 07:27:00,09:27:00,01:01:00,00:00:00,1,08:26:00,07:10:17,89.2,86.3,05:53:25,05:28:23,01:32:00,02:16:15,54.7,59.0,71.6,69.2,52.0,58.1,68,32,45,35,,,,,,,,
2022-09-15T20:59:59-06:00,"Wednesday, Sep 14, 2022","Thursday, Sep 15, 2022",2022-09-15 06:02:00,2022-09-15 07:14:00,01:12:00,00:00:00,00:00:00,1,01:12:00,05:57:42,100.0,86.7,00:34:45,04:34:25,,,57.3,58.8,65.6,68.9,56.0,58.3,,,73,41,,,,,,,,
2022-09-16T20:59:59-06:00,"Thursday, Sep 15, 2022","Friday, Sep 16, 2022",2022-09-15 22:00:00,2022-09-16 06:32:00,10:20:00,01:40:00,00:00:00,2,08:40:00,06:30:25,87.9,89.4,05:46:27,04:49:36,00:46:33,02:03:07,59.2,59.4,72.5,69.5,60.0,59.0,,,34,41,,,,,,,,
2022-09-17T20:59:59-06:00,"Friday, Sep 16, 2022","Saturday, Sep 17, 2022",2022-09-17 02:36:00,2022-09-17 10:30:00,07:54:00,01:06:00,00:00:00,1,06:48:00,06:25:17,86.1,88.2,05:50:26,04:49:52,02:26:53,02:06:39,64.0,59.1,72.2,69.0,63.0,58.0,39,32,32,43,,,,,,,,
2022-09-18T20:59:59-06:00,"Saturday, Sep 17, 2022","Sunday, Sep 18, 2022",2022-09-18 03:34:00,2022-09-18 09:52:00,06:48:00,01:11:00,00:00:00,2,05:37:00,06:59:51,81.2,88.5,04:10:50,05:16:54,,,80.9,61.2,82.3,71.0,84.0,60.4,,,18,40,,,,,,,,
2022-09-19T20:59:59-06:00,"Sunday, Sep 18, 2022","Monday, Sep 19, 2022",2022-09-19 00:49:00,2022-09-19 07:17:00,06:28:00,00:36:00,00:00:00,1,05:52:00,06:34:51,90.7,88.3,05:04:36,05:01:39,03:28:00,02:16:40,53.7,60.7,67.7,70.9,54.0,59.9,60,38,39,41,,,,,,,,
2022-09-20T20:59:59-06:00,"Monday, Sep 19, 2022","Tuesday, Sep 20, 2022",2022-09-19 21:30:00,2022-09-20 07:12:00,10:07:00,00:00:00,00:00:00,2,10:07:00,06:40:17,100.0,90.7,07:25:37,04:58:01,02:33:09,02:32:44,55.1,60.7,66.6,71.2,54.0,60.4,,,53,42,,,,,,,,
2022-09-21T20:59:59-06:00,"Tuesday, Sep 20, 2022","Wednesday, Sep 21, 2022",2022-09-20 21:15:00,2022-09-21 07:37:00,10:22:00,01:58:00,00:00:00,1,08:24:00,06:40:00,81.0,89.6,05:25:40,04:54:03,00:45:49,02:13:28,56.1,60.9,68.0,70.7,51.0,60.3,31,40,49,43,,,,,,,,
2022-09-22T20:59:59-06:00,"Wednesday, Sep 21, 2022","Thursday, Sep 22, 2022",2022-09-21 21:00:00,2022-09-22 05:56:00,11:01:00,02:27:00,00:00:00,2,08:34:00,07:43:08,84.3,87.3,06:31:37,05:45:02,02:20:17,01:58:57,58.8,61.1,71.0,71.5,55.0,60.1,,,26,36,,,,,,,,
2022-09-23T20:59:59-06:00,"Thursday, Sep 22, 2022","Friday, Sep 23, 2022",2022-09-22 22:29:00,2022-09-23 07:00:00,08:31:00,00:53:00,00:00:00,1,07:38:00,07:34:17,89.6,87.6,05:13:26,05:40:19,01:28:39,01:58:28,57.4,60.9,72.6,71.5,60.0,60.1,,,35,36,,,,,,,,
2022-09-24T20:59:59-06:00,"Friday, Sep 23, 2022","Saturday, Sep 24, 2022",2022-09-23 22:16:00,2022-09-24 07:12:00,08:56:00,01:01:00,00:00:00,1,07:55:00,07:43:51,88.6,87.9,05:41:02,05:38:58,02:17:54,02:11:31,61.6,60.5,78.8,72.4,55.0,59.0,,,24,35,,,,,,,,
2022-09-25T20:59:59-06:00,"Saturday, Sep 24, 2022","Sunday, Sep 25, 2022",2022-09-24 22:59:00,2022-09-25 08:00:00,09:01:00,00:44:00,00:00:00,1,08:17:00,08:06:42,91.9,89.5,06:45:18,06:01:02,02:30:36,02:12:03,65.0,58.2,73.9,71.2,70.0,57.0,32,42,32,37,,,,,,,,
2022-09-26T20:59:59-06:00,"Sunday, Sep 25, 2022","Monday, Sep 26, 2022",2022-09-25 21:16:00,2022-09-26 07:21:00,10:05:00,01:19:00,00:00:00,1,08:46:00,08:31:34,86.9,88.9,06:07:09,06:09:59,02:15:15,02:01:39,58.5,58.9,67.4,71.2,57.0,57.4,34,42,26,35,,,,,,,,
2022-09-27T20:59:59-06:00,"Monday, Sep 26, 2022","Tuesday, Sep 27, 2022",2022-09-26 21:12:00,2022-09-27 06:31:00,09:19:00,00:35:00,00:00:00,1,08:44:00,08:19:42,93.7,88.0,07:20:38,06:09:16,03:35:46,02:10:36,58.7,59.4,70.5,71.7,55.7,57.7,33,42,28,31,,,,,,,,
2022-09-28T20:59:59-06:00,"Tuesday, Sep 27, 2022","Wednesday, Sep 28, 2022",2022-09-27 21:45:00,2022-09-28 07:21:00,09:36:00,01:13:00,00:00:00,1,08:23:00,08:19:34,87.3,88.9,05:55:29,06:13:31,01:34:19,02:17:32,55.4,59.3,68.0,71.7,55.0,58.2,26,36,44,31,,,,,,,,
2022-09-29T20:59:59-06:00,"Wednesday, Sep 28, 2022","Thursday, Sep 29, 2022",2022-09-28 21:15:00,2022-09-29 07:01:00,09:46:00,01:57:00,00:00:00,1,07:49:00,08:13:08,80.0,88.3,05:55:35,06:08:22,00:30:15,02:01:49,62.5,59.9,70.3,71.6,58.0,58.7,22,34,24,30,,,,,,,,
2022-09-30T20:59:59-06:00,"Thursday, Sep 29, 2022","Friday, Sep 30, 2022",2022-09-30 01:45:00,2022-09-30 16:30:00,14:45:00,05:49:00,00:00:00,1,08:56:00,08:24:17,60.6,84.2,06:30:05,06:19:19,,,67.4,61.3,73.0,71.7,70.0,60.1,,,25,29,,,,,,,,
2022-10-01T20:59:59-06:00,"Friday, Sep 30, 2022","Saturday, Oct 1, 2022",2022-09-30 21:15:00,2022-10-01 07:50:00,10:35:00,01:43:00,00:00:00,1,08:52:00,08:32:25,83.8,83.5,06:18:00,06:24:36,01:33:53,02:02:34,66.3,62.0,71.8,70.7,59.0,60.7,,,27,29,,,,,,,,
2022-10-02T20:59:59-06:00,"Saturday, Oct 1, 2022","Sunday, Oct 2, 2022",2022-10-01 21:47:00,2022-10-02 13:11:00,15:24:00,05:42:00,00:00:00,1,09:42:00,08:44:34,63.0,79.3,06:39:10,06:23:43,01:53:10,01:59:02,58.7,61.1,66.3,69.6,69.0,60.5,,,42,31,,,,,,,,
2022-10-03T20:59:59-06:00,"Sunday, Oct 2, 2022","Monday, Oct 3, 2022",2022-10-02 21:13:00,2022-10-03 06:46:00,09:33:00,00:39:00,00:00:00,1,08:54:00,08:45:42,93.2,80.2,07:08:21,06:32:28,02:13:30,01:56:35,56.6,60.8,68.0,69.7,55.0,60.2,44,32,41,33,,,,,,,,
2022-10-04T20:59:59-06:00,"Monday, Oct 3, 2022","Tuesday, Oct 4, 2022",2022-10-03 21:50:00,2022-10-04 07:02:00,09:12:00,00:14:00,00:00:00,1,08:58:00,08:47:42,97.5,80.8,07:06:25,06:30:26,03:29:13,02:07:09,55.1,60.3,70.4,69.7,57.0,60.4,34,32,39,34,,,,,,,,
2022-10-05T20:59:59-06:00,"Tuesday, Oct 4, 2022","Wednesday, Oct 5, 2022",2022-10-04 22:30:00,2022-10-05 06:35:00,08:05:00,00:38:00,00:00:00,1,07:27:00,08:39:42,92.2,81.5,05:50:06,06:29:40,02:03:19,01:53:57,55.3,60.3,64.4,69.2,55.0,60.4,36,33,32,33,,,,,,,,
2022-10-06T20:59:59-06:00,"Wednesday, Oct 5, 2022","Thursday, Oct 6, 2022",2022-10-05 21:45:00,2022-10-06 06:19:00,08:34:00,01:54:00,00:00:00,1,06:40:00,08:29:51,77.8,81.1,05:23:16,06:25:03,01:47:42,01:55:51,60.1,59.9,67.8,68.8,56.0,60.1,40,34,29,34,,,,,,,,
2022-10-07T20:59:59-06:00,"Thursday, Oct 6, 2022","Friday, Oct 7, 2022",2022-10-06 22:28:00,2022-10-07 04:15:00,06:20:00,00:16:00,00:00:00,2,06:04:00,08:05:17,95.4,86.1,04:20:49,06:06:35,,,69.9,60.3,72.9,68.8,65.0,59.4,,,18,33,,,,,,,,
2022-10-08T20:59:59-06:00,"Friday, Oct 7, 2022","Saturday, Oct 8, 2022",2022-10-07 22:23:00,2022-10-08 07:08:00,08:45:00,01:27:00,00:00:00,1,07:18:00,07:51:51,83.4,86.1,05:16:50,05:57:51,01:45:43,02:06:38,57.4,59.0,70.6,68.6,59.0,59.4,31,33,33,33,,,,,,,,
2022-10-09T20:59:59-06:00,"Saturday, Oct 8, 2022","Sunday, Oct 9, 2022",2022-10-08 23:15:00,2022-10-09 08:00:00,10:05:00,01:14:00,00:00:00,2,08:51:00,07:44:34,85.9,89.3,07:11:54,06:02:32,02:00:16,02:10:24,64.7,59.9,69.8,69.1,63.0,58.6,,,33,32,,,,,,,,
2022-10-10T20:59:59-06:00,"Sunday, Oct 9, 2022","Monday, Oct 10, 2022",2022-10-09 22:06:00,2022-10-10 07:18:00,09:41:00,00:41:00,00:00:00,2,09:00:00,07:45:25,92.6,89.2,06:39:50,05:58:27,02:03:53,02:11:56,56.2,59.8,67.8,69.1,59.0,59.1,45,36,47,33,,,,,,,,
2022-10-11T20:59:59-06:00,"Monday, Oct 10, 2022","Tuesday, Oct 11, 2022",2022-10-10 21:16:00,2022-10-11 06:38:00,09:22:00,00:25:00,00:00:00,1,08:57:00,07:45:17,95.6,89.0,07:01:09,05:57:42,02:02:45,02:10:24,58.9,60.4,69.8,69.0,57.0,59.1,,,30,32,,,,,,,,
2022-10-12T20:59:59-06:00,"Tuesday, Oct 11, 2022","Wednesday, Oct 12, 2022",2022-10-11 21:45:00,2022-10-12 06:22:00,08:37:00,00:25:00,00:00:00,1,08:12:00,07:51:42,95.2,89.4,06:13:03,06:00:59,03:04:30,02:06:52,54.0,60.2,61.7,68.6,55.0,59.1,81,45,51,35,,,,,,,,
2022-10-13T20:59:59-06:00,"Wednesday, Oct 12, 2022","Thursday, Oct 13, 2022",2022-10-12 22:04:00,2022-10-13 07:16:00,09:12:00,01:05:00,00:00:00,1,08:07:00,08:04:08,88.2,90.9,04:46:36,05:55:44,00:45:39,01:55:46,58.2,59.9,66.1,68.4,59.0,59.6,66,48,37,36,,,,,,,,
2022-10-14T20:59:59-06:00,"Thursday, Oct 13, 2022","Friday, Oct 14, 2022",2022-10-13 21:00:00,2022-10-14 06:46:00,09:46:00,00:46:00,00:00:00,1,09:00:00,08:29:17,92.2,90.4,06:45:10,06:16:22,01:30:00,01:53:15,58.2,58.2,72.3,68.3,61.0,59.0,,,34,38,,,,,,,,
2022-10-15T20:59:59-06:00,"Friday, Oct 14, 2022","Saturday, Oct 15, 2022",2022-10-14 22:24:00,2022-10-15 08:09:00,09:45:00,01:21:00,00:00:00,1,08:24:00,08:38:42,86.2,90.8,06:39:01,06:28:06,02:10:04,01:56:43,64.4,59.2,67.9,67.9,63.0,59.6,,,31,38,,,,,,,,
2022-10-16T20:59:59-06:00,"Saturday, Oct 15, 2022","Sunday, Oct 16, 2022",2022-10-15 21:00:00,2022-10-16 07:21:00,10:56:00,00:05:00,00:00:00,2,10:51:00,08:55:51,99.2,92.7,08:53:51,06:42:40,04:21:48,02:16:57,54.3,57.7,67.3,67.6,58.0,58.9,,,38,38,,,,,,,,
2022-10-17T20:59:59-06:00,"Sunday, Oct 16, 2022","Monday, Oct 17, 2022",2022-10-16 21:45:00,2022-10-17 06:49:00,09:04:00,00:42:00,00:00:00,1,08:22:00,08:50:25,92.3,92.7,06:29:16,06:41:09,02:16:55,02:18:48,58.8,58.1,67.1,67.5,54.0,58.1,,,36,37,,,,,,,,
2022-10-18T20:59:59-06:00,"Monday, Oct 17, 2022","Tuesday, Oct 18, 2022",2022-10-17 22:00:00,2022-10-18 06:50:00,08:50:00,00:14:00,00:00:00,1,08:36:00,08:47:25,97.4,92.9,06:09:24,06:33:46,01:31:04,02:14:17,58.1,58.0,65.1,66.8,61.0,58.7,,,36,38,,,,,,,,
2022-10-19T20:59:59-06:00,"Tuesday, Oct 18, 2022","Wednesday, Oct 19, 2022",2022-10-18 21:16:00,2022-10-19 07:18:00,10:02:00,01:21:00,00:00:00,1,08:41:00,08:51:34,86.5,91.7,06:35:51,06:37:01,03:09:27,02:14:59,56.8,58.4,66.2,67.4,60.0,59.4,,,41,36,,,,,,,,
2022-10-20T20:59:59-06:00,"Wednesday, Oct 19, 2022","Thursday, Oct 20, 2022",2022-10-19 21:00:00,2022-10-20 07:36:00,10:36:00,01:34:00,00:00:00,1,09:02:00,08:59:25,85.2,91.3,06:24:02,06:50:56,01:45:23,02:23:31,58.4,58.4,69.5,67.9,59.0,59.4,,,36,36,,,,,,,,
2022-10-21T20:59:59-06:00,"Thursday, Oct 20, 2022","Friday, Oct 21, 2022",2022-10-20 21:27:00,2022-10-21 06:57:00,09:30:00,01:41:00,00:00:00,1,07:49:00,08:49:17,82.3,89.9,05:40:10,06:41:39,01:37:02,02:24:31,57.9,58.4,68.3,67.4,57.0,58.9,,,23,34,,,,,,,,
2022-10-22T20:59:59-06:00,"Friday, Oct 21, 2022","Saturday, Oct 22, 2022",2022-10-22 01:20:00,2022-10-22 16:09:00,14:49:00,07:44:00,00:00:00,1,07:05:00,08:38:00,47.8,84.4,05:09:07,06:28:49,,,74.8,59.9,76.8,68.6,76.0,60.7,25,46,20,33,,,,,,,,
2022-10-23T20:59:59-06:00,"Saturday, Oct 22, 2022","Sunday, Oct 23, 2022",2022-10-22 21:11:00,2022-10-23 06:54:00,09:43:00,01:13:00,00:00:00,1,08:30:00,08:17:51,87.5,82.7,07:05:05,06:13:16,04:07:16,02:41:16,60.3,60.7,69.4,68.9,58.0,60.7,24,45,28,31,,,,,,,,
2022-10-24T20:59:59-06:00,"Sunday, Oct 23, 2022","Monday, Oct 24, 2022",2022-10-23 21:15:00,2022-10-24 06:46:00,09:31:00,00:56:00,00:00:00,1,08:35:00,08:19:42,90.2,82.4,06:43:23,06:15:17,02:01:11,02:21:11,60.0,60.9,,,57.0,61.1,,,24,30,,,,,,,,
2022-10-30T20:59:59-06:00,"Saturday, Oct 29, 2022","Sunday, Oct 30, 2022",2022-10-29 21:04:00,2022-10-30 06:49:00,09:45:00,00:50:00,00:00:00,1,08:55:00,08:22:25,91.5,81.6,06:52:19,06:21:25,02:13:45,02:20:44,56.2,60.6,66.7,69.6,55.0,60.3,52,46,51,32,,,,11.0,9.5,15.5,,
2022-10-31T20:59:59-06:00,"Sunday, Oct 30, 2022","Monday, Oct 31, 2022",2022-10-30 21:28:00,2022-10-31 06:50:00,09:22:00,00:40:00,00:00:00,1,08:42:00,08:22:34,92.9,82.5,07:12:31,06:26:40,03:19:35,02:36:14,56.4,60.6,69.3,70.1,57.0,59.9,36,47,30,30,,,,11.8,9.0,16.0,,
2022-11-01T20:59:59-06:00,"Monday, Oct 31, 2022","Tuesday, Nov 1, 2022",2022-10-31 22:45:00,2022-11-01 07:02:00,08:17:00,01:22:00,00:00:00,1,06:55:00,08:04:25,83.5,82.2,04:50:06,06:13:14,01:01:29,02:17:57,63.1,61.3,71.8,70.4,58.0,59.7,53,48,19,28,,,,12.8,9.0,21.5,,
2022-11-02T20:59:59-06:00,"Tuesday, Nov 1, 2022","Wednesday, Nov 2, 2022",2022-11-01 21:37:00,2022-11-02 06:32:00,08:55:00,00:15:00,00:00:00,1,08:40:00,08:11:42,97.2,84.4,06:19:23,06:18:51,02:58:17,02:28:22,59.8,61.5,66.9,70.2,60.0,60.1,,,32,29,,,,13.2,9.5,19.5,,
2022-11-03T20:59:59-06:00,"Wednesday, Nov 2, 2022","Thursday, Nov 3, 2022",2022-11-02 21:47:00,2022-11-03 06:31:00,08:44:00,00:30:00,00:00:00,1,08:14:00,08:21:34,94.3,91.0,06:05:57,06:26:58,01:44:47,02:29:28,56.6,58.9,73.8,69.8,56.0,57.3,,,36,31,,,,12.6,9.5,21.0,,
2022-11-04T20:59:59-06:00,"Thursday, Nov 3, 2022","Friday, Nov 4, 2022",2022-11-03 22:15:00,2022-11-04 07:03:00,08:48:00,00:26:00,00:00:00,1,08:22:00,08:20:25,95.1,92.1,06:14:47,06:19:46,01:49:49,02:09:50,57.1,58.5,69.0,69.7,57.0,57.1,57,45,31,32,,,,13.0,9.0,22.5,,
2022-11-05T20:59:59-06:00,"Friday, Nov 4, 2022","Saturday, Nov 5, 2022",2022-11-05 01:14:00,2022-11-05 08:20:00,12:50:00,03:15:00,00:00:00,2,09:35:00,08:29:00,94.6,92.7,06:37:23,06:18:55,,,73.8,60.4,76.1,70.5,80.0,60.4,,,21,31,,,,13.0,11.5,22.0,,
2022-11-06T19:59:59-07:00,"Saturday, Nov 5, 2022","Sunday, Nov 6, 2022",2022-11-05 21:45:00,2022-11-06 06:39:00,09:54:00,00:24:00,00:00:00,1,09:30:00,08:34:00,96.0,93.4,07:29:45,06:24:16,02:34:03,02:14:32,61.6,61.2,69.8,71.0,64.0,61.7,26,39,32,29,,,,12.1,9.0,17.5,,
2022-11-07T20:59:59-07:00,"Sunday, Nov 6, 2022","Monday, Nov 7, 2022",2022-11-06 21:01:00,2022-11-07 05:38:00,08:37:00,00:00:00,00:00:00,1,08:37:00,08:33:17,100.0,94.4,07:20:52,06:25:28,04:18:30,02:32:21,58.1,61.4,65.4,70.4,57.0,61.7,40,41,28,28,,,,11.1,8.0,15.0,,
2022-11-08T20:59:59-07:00,"Monday, Nov 7, 2022","Tuesday, Nov 8, 2022",2022-11-07 21:24:00,2022-11-08 05:49:00,08:25:00,00:00:00,00:00:00,1,08:25:00,08:46:08,100.0,96.7,06:27:53,06:39:26,03:13:05,02:31:25,56.5,60.5,74.7,70.8,57.0,61.6,42,44,22,29,,,,11.6,9.5,16.0,,
2022-11-09T20:59:59-07:00,"Tuesday, Nov 8, 2022","Wednesday, Nov 9, 2022",2022-11-08 22:25:00,2022-11-09 06:01:00,07:36:00,00:57:00,00:00:00,1,06:39:00,08:28:51,87.5,95.3,05:15:38,06:30:19,01:51:43,02:38:36,57.2,60.1,64.7,70.5,58.0,61.3,51,44,35,29,,,,13.2,10.0,19.5,,
2022-11-10T20:59:59-07:00,"Wednesday, Nov 9, 2022","Thursday, Nov 10, 2022",2022-11-09 22:31:00,2022-11-10 06:15:00,07:44:00,00:21:00,00:00:00,1,07:23:00,08:21:34,95.5,95.5,05:59:22,06:29:23,03:18:35,02:41:30,54.3,59.8,,,54.0,61.0,38,44,31,29,,,,11.7,9.5,17.0,,
2022-11-13T20:59:59-07:00,"Saturday, Nov 12, 2022","Sunday, Nov 13, 2022",2022-11-12 21:15:00,2022-11-13 08:00:00,10:45:00,01:12:00,00:00:00,1,09:33:00,08:31:42,88.8,94.6,06:35:36,06:32:21,02:50:21,02:50:52,59.6,60.1,67.6,69.7,55.0,60.7,,,22,27,,,,12.4,8.5,19.5,,
2022-11-14T20:59:59-07:00,"Sunday, Nov 13, 2022","Monday, Nov 14, 2022",2022-11-13 21:00:00,2022-11-14 07:39:00,10:39:00,01:04:00,00:00:00,1,09:35:00,08:31:42,90.0,94.0,07:47:39,06:42:24,04:24:11,03:12:55,55.4,57.5,67.7,68.5,55.0,57.1,,,37,30,,,,11.4,8.5,17.5,,
2022-11-15T20:59:59-07:00,"Monday, Nov 14, 2022","Tuesday, Nov 15, 2022",2022-11-14 22:59:00,2022-11-15 07:15:00,08:16:00,01:06:00,00:00:00,1,07:10:00,08:11:42,86.7,92.6,05:23:25,06:24:21,00:59:19,02:59:23,55.7,56.7,69.6,68.4,55.0,55.9,,,54,33,,,,12.4,9.5,18.5,,
2022-11-16T20:59:59-07:00,"Tuesday, Nov 15, 2022","Wednesday, Nov 16, 2022",2022-11-15 21:15:00,2022-11-16 06:43:00,09:28:00,00:39:00,00:00:00,1,08:49:00,08:13:25,93.1,91.7,07:12:23,06:23:08,03:01:22,02:48:22,56.3,56.4,63.4,68.1,54.0,55.4,61,45,25,32,,,,11.0,8.0,14.5,,
2022-11-17T20:59:59-07:00,"Wednesday, Nov 16, 2022","Thursday, Nov 17, 2022",2022-11-16 21:31:00,2022-11-17 03:15:00,05:44:00,00:08:00,00:00:00,1,05:36:00,07:49:17,97.7,91.3,03:52:19,06:00:55,00:15:16,02:22:58,57.2,56.5,67.8,67.1,56.0,55.3,,,38,35,,,,12.1,10.0,18.0,,
